Price,Close
Ticker,AAPL
Date,
2018-09-11,52.9763069152832
2018-09-12,52.318389892578125
2018-09-13,53.582157135009766
2018-09-14,52.97393798828125
2018-09-17,51.563453674316406
2018-09-18,51.648643493652344
2018-09-19,51.67940902709961
2018-09-20,52.072269439697266
2018-09-21,51.51138687133789
2018-09-24,52.25212860107422
2018-09-25,52.583457946777344
2018-09-26,52.16456604003906
2018-09-27,53.236629486083984
2018-09-28,53.4235954284668
2018-10-01,53.7833137512207
2018-10-02,54.26137161254883
2018-10-03,54.921653747558594
2018-10-04,53.956077575683594
2018-10-05,53.0804443359375
2018-10-08,52.95737838745117
2018-10-09,53.691017150878906
2018-10-10,51.20372009277344
2018-10-11,50.75170135498047
2018-10-12,52.56452560424805
2018-10-15,51.44038772583008
2018-10-16,52.57398986816406
2018-10-17,52.3468017578125
2018-10-18,51.12326431274414
2018-10-19,51.9018669128418
2018-10-22,52.218990325927734
2018-10-23,52.71124267578125
2018-10-24,50.90316390991211
2018-10-25,52.01784133911133
2018-10-26,51.18952560424805
2018-10-29,50.22868728637695
2018-10-30,50.47954177856445
2018-10-31,51.79537582397461
2018-11-01,52.590553283691406
2018-11-02,49.102176666259766
2018-11-05,47.708255767822266
2018-11-06,48.224178314208984
2018-11-07,49.686744689941406
2018-11-08,49.513362884521484
2018-11-09,48.55867385864258
2018-11-12,46.112571716308594
2018-11-13,45.65184783935547
2018-11-14,44.362300872802734
2018-11-15,45.45711898803711
2018-11-16,45.960594177246094
2018-11-19,44.13907241821289
2018-11-20,42.03020095825195
2018-11-21,41.98270797729492
2018-11-23,40.91639709472656
2018-11-26,41.46973419189453
2018-11-27,41.3795051574707
2018-11-28,42.970638275146484
2018-11-29,42.640541076660156
2018-11-30,42.41017532348633
2018-12-03,43.89209747314453
2018-12-04,41.96132278442383
2018-12-06,41.49348831176758
2018-12-07,40.013938903808594
2018-12-10,40.27756881713867
2018-12-11,40.04719543457031
2018-12-12,40.1588134765625
2018-12-13,40.59815979003906
2018-12-14,39.29912185668945
2018-12-17,38.93338394165039
2018-12-18,39.43923568725586
2018-12-19,38.20905303955078
2018-12-20,37.244869232177734
2018-12-21,35.796207427978516
2018-12-24,34.87001419067383
2018-12-26,37.325618743896484
2018-12-27,37.083377838134766
2018-12-28,37.102378845214844
2018-12-31,37.46097946166992
2019-01-02,37.50372314453125
2019-01-03,33.7680778503418
2019-01-04,35.20960998535156
2019-01-07,35.131248474121094
2019-01-08,35.80094528198242
2019-01-09,36.40891647338867
2019-01-10,36.52529525756836
2019-01-11,36.16668701171875
2019-01-14,35.62283706665039
2019-01-15,36.35192108154297
2019-01-16,36.7960205078125
2019-01-17,37.01450729370117
2019-01-18,37.24248504638672
2019-01-22,36.40654754638672
2019-01-23,36.55378723144531
2019-01-24,36.2640495300293
2019-01-25,37.46571731567383
2019-01-28,37.11899948120117
2019-01-29,36.73426818847656
2019-01-30,39.244503021240234
2019-01-31,39.5271110534668
2019-02-01,39.54610061645508
2019-02-04,40.66940689086914
2019-02-05,41.36524200439453
2019-02-06,41.3795051574707
2019-02-07,40.595787048339844
2019-02-08,40.643489837646484
2019-02-11,40.409751892089844
2019-02-12,40.75797653198242
2019-02-13,40.588626861572266
2019-02-14,40.73649597167969
2019-02-15,40.64588165283203
2019-02-19,40.76750946044922
2019-02-20,41.029869079589844
2019-02-21,40.798519134521484
2019-02-22,41.254058837890625
2019-02-25,41.55458068847656
2019-02-26,41.578426361083984
2019-02-27,41.707218170166016
2019-02-28,41.29698944091797
2019-03-01,41.73106384277344
2019-03-04,41.94095230102539
2019-03-05,41.864627838134766
2019-03-06,41.62373733520508
2019-03-07,41.14196014404297
2019-03-08,41.239749908447266
2019-03-11,42.668392181396484
2019-03-12,43.147789001464844
2019-03-13,43.338584899902344
2019-03-14,43.82036590576172
2019-03-15,44.390384674072266
2019-03-18,44.843544006347656
2019-03-19,44.48818588256836
2019-03-20,44.87693786621094
2019-03-21,46.52976608276367
2019-03-22,45.566219329833984
2019-03-25,45.015262603759766
2019-03-26,44.55018615722656
2019-03-27,44.95087814331055
2019-03-28,45.010498046875
2019-03-29,45.30385208129883
2019-04-01,45.61153793334961
2019-04-02,46.27458190917969
2019-04-03,46.59177780151367
2019-04-04,46.67287063598633
2019-04-05,46.985321044921875
2019-04-08,47.72467803955078
2019-04-09,47.58158493041992
2019-04-10,47.84870529174805
2019-04-11,47.45040512084961
2019-04-12,47.431312561035156
2019-04-15,47.517173767089844
2019-04-16,47.52195358276367
2019-04-17,48.44734191894531
2019-04-18,48.621456146240234
2019-04-22,48.78124237060547
2019-04-23,49.484832763671875
2019-04-24,49.40850830078125
2019-04-25,48.96013259887695
2019-04-26,48.72639465332031
2019-04-29,48.80032730102539
2019-04-30,47.860618591308594
2019-05-01,50.20988845825195
2019-05-02,49.88314437866211
2019-05-03,50.50325393676758
2019-05-06,49.72334671020508
2019-05-07,48.382957458496094
2019-05-08,48.392494201660156
2019-05-09,47.87254333496094
2019-05-10,47.209354400634766
2019-05-13,44.4655647277832
2019-05-14,45.16947555541992
2019-05-15,45.71056365966797
2019-05-16,45.50944519042969
2019-05-17,45.25087356567383
2019-05-20,43.83589553833008
2019-05-21,44.676273345947266
2019-05-22,43.76165771484375
2019-05-23,43.01466369628906
2019-05-24,42.8494758605957
2019-05-28,42.67228698730469
2019-05-29,42.468788146972656
2019-05-30,42.68906021118164
2019-05-31,41.91571807861328
2019-06-03,41.491943359375
2019-06-04,43.00988006591797
2019-06-05,43.70419692993164
2019-06-06,44.345855712890625
2019-06-07,45.52620315551758
2019-06-10,46.10800552368164
2019-06-11,46.64191818237305
2019-06-12,46.49348068237305
2019-06-13,46.4838981628418
2019-06-14,46.146305084228516
2019-06-17,46.4216423034668
2019-06-18,47.513404846191406
2019-06-19,47.374549865722656
2019-06-20,47.75523376464844
2019-06-21,47.59242630004883
2019-06-24,47.5445442199707
2019-06-25,46.823883056640625
2019-06-26,47.836639404296875
2019-06-27,47.82228469848633
2019-06-28,47.38652038574219
2019-07-01,48.25563430786133
2019-07-02,48.538143157958984
2019-07-03,48.94037628173828
2019-07-05,48.897281646728516
2019-07-08,47.88931655883789
2019-07-09,48.181400299072266
2019-07-10,48.65785598754883
2019-07-11,48.30351257324219
2019-07-12,48.674625396728516
2019-07-15,49.13191223144531
2019-07-16,48.961917877197266
2019-07-17,48.68658447265625
2019-07-18,49.239654541015625
2019-07-19,48.5046272277832
2019-07-22,49.61315155029297
2019-07-23,50.00101089477539
2019-07-24,49.960304260253906
2019-07-25,49.565269470214844
2019-07-26,49.73765563964844
2019-07-29,50.20213317871094
2019-07-30,49.98666000366211
2019-07-31,51.006595611572266
2019-08-01,49.90285110473633
2019-08-02,48.84699249267578
2019-08-05,46.289955139160156
2019-08-06,47.166259765625
2019-08-07,47.6546745300293
2019-08-08,48.70574188232422
2019-08-09,48.30438232421875
2019-08-12,48.18180847167969
2019-08-13,50.22223663330078
2019-08-14,48.72737121582031
2019-08-15,48.484642028808594
2019-08-16,49.62861633300781
2019-08-19,50.55389404296875
2019-08-20,50.556304931640625
2019-08-21,51.10425567626953
2019-08-22,51.06100845336914
2019-08-23,48.70093536376953
2019-08-26,49.626220703125
2019-08-27,49.06623840332031
2019-08-28,49.3954963684082
2019-08-29,50.23185348510742
2019-08-30,50.166961669921875
2019-09-03,49.43634796142578
2019-09-04,50.27511215209961
2019-09-05,51.25807189941406
2019-09-06,51.25325012207031
2019-09-09,51.471961975097656
2019-09-10,52.08000564575195
2019-09-11,53.73588943481445
2019-09-12,53.615726470947266
2019-09-13,52.572689056396484
2019-09-16,52.849063873291016
2019-09-17,53.04133987426758
2019-09-18,53.53882598876953
2019-09-19,53.10382080078125
2019-09-20,52.32754898071289
2019-09-23,52.56546401977539
2019-09-24,52.31552505493164
2019-09-25,53.120643615722656
2019-09-26,52.84666442871094
2019-09-27,52.589515686035156
2019-09-30,53.827213287353516
2019-10-01,53.97622299194336
2019-10-02,52.6231575012207
2019-10-03,53.07017135620117
2019-10-04,54.557830810546875
2019-10-07,54.56985092163086
2019-10-08,53.93054962158203
2019-10-09,54.5626335144043
2019-10-10,55.29804992675781
2019-10-11,56.76890182495117
2019-10-14,56.687171936035156
2019-10-15,56.55498504638672
2019-10-16,56.3266716003418
2019-10-17,56.545379638671875
2019-10-18,56.81695556640625
2019-10-21,57.80231475830078
2019-10-22,57.67014694213867
2019-10-23,58.44400405883789
2019-10-24,58.54013442993164
2019-10-25,59.261138916015625
2019-10-28,59.85474395751953
2019-10-29,58.4704475402832
2019-10-30,58.46322250366211
2019-10-31,59.78505325317383
2019-11-01,61.481807708740234
2019-11-04,61.88557052612305
2019-11-05,61.7966423034668
2019-11-06,61.82307434082031
2019-11-07,62.53659439086914
2019-11-08,62.70774841308594
2019-11-11,63.20431137084961
2019-11-12,63.1464729309082
2019-11-13,63.751495361328125
2019-11-14,63.31037902832031
2019-11-15,64.0624771118164
2019-11-18,64.38549041748047
2019-11-19,64.19022369384766
2019-11-20,63.44295883178711
2019-11-21,63.15850830078125
2019-11-22,63.103065490722656
2019-11-25,64.20950317382812
2019-11-26,63.70812225341797
2019-11-27,64.5638427734375
2019-11-29,64.42164611816406
2019-12-02,63.6767692565918
2019-12-03,62.54142761230469
2019-12-04,63.093421936035156
2019-12-05,64.01907348632812
2019-12-06,65.25569152832031
2019-12-09,64.34208679199219
2019-12-10,64.7181625366211
2019-12-11,65.27014923095703
2019-12-12,65.43644714355469
2019-12-13,66.3259506225586
2019-12-16,67.46131896972656
2019-12-17,67.59390258789062
2019-12-18,67.43238830566406
2019-12-19,67.4999008178711
2019-12-20,67.36006927490234
2019-12-23,68.45929718017578
2019-12-24,68.52438354492188
2019-12-26,69.88392639160156
2019-12-27,69.85741424560547
2019-12-30,70.27201080322266
2019-12-31,70.78545379638672
2020-01-02,72.40052795410156
2020-01-03,71.69664764404297
2020-01-06,72.26793670654297
2020-01-07,71.92804718017578
2020-01-08,73.0851058959961
2020-01-09,74.63748931884766
2020-01-10,74.80622863769531
2020-01-13,76.4043960571289
2020-01-14,75.37271118164062
2020-01-15,75.0497055053711
2020-01-16,75.98979949951172
2020-01-17,76.83108520507812
2020-01-21,76.31041717529297
2020-01-22,76.5827865600586
2020-01-23,76.95160675048828
2020-01-24,76.7298583984375
2020-01-27,74.47357940673828
2020-01-28,76.58039855957031
2020-01-29,78.18340301513672
2020-01-30,78.07009887695312
2020-01-31,74.60855102539062
2020-02-03,74.40367126464844
2020-02-04,76.85999298095703
2020-02-05,77.48676300048828
2020-02-06,78.39312744140625
2020-02-07,77.32752990722656
2020-02-10,77.69481658935547
2020-02-11,77.22603607177734
2020-02-12,79.06001281738281
2020-02-13,78.49700927734375
2020-02-14,78.51634979248047
2020-02-18,77.07865905761719
2020-02-19,78.19497680664062
2020-02-20,77.39276123046875
2020-02-21,75.6409912109375
2020-02-24,72.04801177978516
2020-02-25,69.60758972167969
2020-02-26,70.71182250976562
2020-02-27,66.08951568603516
2020-02-28,66.05085754394531
2020-03-02,72.20024871826172
2020-03-03,69.90721130371094
2020-03-04,73.14982604980469
2020-03-05,70.77706146240234
2020-03-06,69.83714294433594
2020-03-09,64.31359100341797
2020-03-10,68.9455337524414
2020-03-11,66.551025390625
2020-03-12,59.97880554199219
2020-03-13,67.16474151611328
2020-03-16,58.52421569824219
2020-03-17,61.097530364990234
2020-03-18,59.60186004638672
2020-03-19,59.14518737792969
2020-03-20,55.39033126831055
2020-03-23,54.213600158691406
2020-03-24,59.65260314941406
2020-03-25,59.32400131225586
2020-03-26,62.445796966552734
2020-03-27,59.86040115356445
2020-03-30,61.56869888305664
2020-03-31,61.44306182861328
2020-04-01,58.21009826660156
2020-04-02,59.18143081665039
2020-04-03,58.33090591430664
2020-04-06,63.41954803466797
2020-04-07,62.68500900268555
2020-04-08,64.28939056396484
2020-04-09,64.7533187866211
2020-04-13,66.0242919921875
2020-04-14,69.35871887207031
2020-04-15,68.72564697265625
2020-04-16,69.271728515625
2020-04-17,68.3318099975586
2020-04-20,66.91348266601562
2020-04-21,64.84513092041016
2020-04-22,66.7129135131836
2020-04-23,66.45436096191406
2020-04-24,68.37288665771484
2020-04-27,68.42121124267578
2020-04-28,67.31214141845703
2020-04-29,69.52302551269531
2020-04-30,70.98968505859375
2020-05-01,69.84679412841797
2020-05-04,70.8350601196289
2020-05-05,71.89820861816406
2020-05-06,72.6399917602539
2020-05-07,73.3914566040039
2020-05-08,75.13829803466797
2020-05-11,76.32061767578125
2020-05-12,75.44840240478516
2020-05-13,74.5374526977539
2020-05-14,74.99536895751953
2020-05-15,74.5519790649414
2020-05-18,76.30851745605469
2020-05-19,75.86756134033203
2020-05-20,77.34303283691406
2020-05-21,76.76641082763672
2020-05-22,77.26065826416016
2020-05-26,76.73735046386719
2020-05-27,77.07168579101562
2020-05-28,77.10562133789062
2020-05-29,77.030517578125
2020-06-01,77.97779846191406
2020-06-02,78.33880615234375
2020-06-03,78.77006530761719
2020-06-04,78.09169006347656
2020-06-05,80.31581115722656
2020-06-08,80.79067993164062
2020-06-09,83.34188842773438
2020-06-10,85.48607635498047
2020-06-11,81.3818588256836
2020-06-12,82.08444213867188
2020-06-15,83.09961700439453
2020-06-16,85.30194091796875
2020-06-17,85.18321990966797
2020-06-18,85.21713256835938
2020-06-19,84.73016357421875
2020-06-22,86.94702911376953
2020-06-23,88.8028793334961
2020-06-24,87.23533630371094
2020-06-25,88.39342498779297
2020-06-26,85.6774673461914
2020-06-29,87.65205383300781
2020-06-30,88.38374328613281
2020-07-01,88.216552734375
2020-07-02,88.216552734375
2020-07-06,90.57637786865234
2020-07-07,90.29531860351562
2020-07-08,92.3983154296875
2020-07-09,92.79566192626953
2020-07-10,92.9579849243164
2020-07-13,92.5291519165039
2020-07-14,94.06037902832031
2020-07-15,94.70723724365234
2020-07-16,93.5418701171875
2020-07-17,93.35289764404297
2020-07-20,95.3202133178711
2020-07-21,94.00462341308594
2020-07-22,94.26873016357422
2020-07-23,89.97795867919922
2020-07-24,89.75504302978516
2020-07-27,91.88225555419922
2020-07-28,90.37284851074219
2020-07-29,92.10514831542969
2020-07-30,93.21964263916016
2020-07-31,102.97868347167969
2020-08-03,105.5735092163086
2020-08-04,106.27855682373047
2020-08-05,106.66378784179688
2020-08-06,110.38519287109375
2020-08-07,107.87548065185547
2020-08-10,109.44344329833984
2020-08-11,106.18861389160156
2020-08-12,109.71771240234375
2020-08-13,111.65946960449219
2020-08-14,111.55994415283203
2020-08-17,111.26866912841797
2020-08-18,112.19583892822266
2020-08-19,112.33662414550781
2020-08-20,114.82933807373047
2020-08-21,120.74677276611328
2020-08-24,122.19092559814453
2020-08-25,121.1884994506836
2020-08-26,122.8365478515625
2020-08-27,121.36811828613281
2020-08-28,121.17152404785156
2020-08-31,125.28073120117188
2020-09-01,130.27098083496094
2020-09-02,127.57196807861328
2020-09-03,117.35843658447266
2020-09-04,117.43611907958984
2020-09-08,109.53324890136719
2020-09-09,113.90214538574219
2020-09-10,110.1837387084961
2020-09-11,108.73712921142578
2020-09-14,111.99925994873047
2020-09-15,112.17402648925781
2020-09-16,108.86334991455078
2020-09-17,107.12549591064453
2020-09-18,103.72746276855469
2020-09-21,106.87309265136719
2020-09-22,108.55267333984375
2020-09-23,103.99930572509766
2020-09-24,105.06724548339844
2020-09-25,109.00897216796875
2020-09-28,111.61092376708984
2020-09-29,110.76625061035156
2020-09-30,112.43614959716797
2020-10-01,113.38760375976562
2020-10-02,109.7274169921875
2020-10-05,113.10604095458984
2020-10-06,109.86335754394531
2020-10-07,111.7274169921875
2020-10-08,111.62062072753906
2020-10-09,113.56233978271484
2020-10-12,120.77587127685547
2020-10-13,117.57202911376953
2020-10-14,117.65943145751953
2020-10-15,117.19338989257812
2020-10-16,115.5526123046875
2020-10-19,112.60118103027344
2020-10-20,114.08661651611328
2020-10-21,113.46526336669922
2020-10-22,112.37789916992188
2020-10-23,111.68859100341797
2020-10-26,111.69828033447266
2020-10-27,113.2031021118164
2020-10-28,107.96044158935547
2020-10-29,111.96043395996094
2020-10-30,105.68863677978516
2020-11-02,105.60123443603516
2020-11-03,107.22257232666016
2020-11-04,111.6011962890625
2020-11-05,115.56233978271484
2020-11-06,115.43103790283203
2020-11-09,113.12611389160156
2020-11-10,112.78572082519531
2020-11-11,116.20906066894531
2020-11-12,115.93675994873047
2020-11-13,115.98538208007812
2020-11-16,116.99685668945312
2020-11-17,116.11181640625
2020-11-18,114.7891616821289
2020-11-19,115.38240814208984
2020-11-20,114.11811065673828
2020-11-23,110.72393798828125
2020-11-24,112.00770568847656
2020-11-25,112.84408569335938
2020-11-27,113.38870239257812
2020-11-30,115.78115844726562
2020-12-01,119.35038757324219
2020-12-02,119.70051574707031
2020-12-03,119.5643539428711
2020-12-04,118.89329528808594
2020-12-07,120.35211181640625
2020-12-08,120.96480560302734
2020-12-09,118.43619537353516
2020-12-10,119.8561019897461
2020-12-11,119.04889678955078
2020-12-14,118.43619537353516
2020-12-15,124.36870574951172
2020-12-16,124.3006362915039
2020-12-17,125.16620635986328
2020-12-18,123.18219757080078
2020-12-21,124.70912170410156
2020-12-22,128.2588653564453
2020-12-23,127.36417388916016
2020-12-24,128.34640502929688
2020-12-28,132.93678283691406
2020-12-29,131.16680908203125
2020-12-30,130.04840087890625
2020-12-31,129.046630859375
2021-01-04,125.85670471191406
2021-01-05,127.41277313232422
2021-01-06,123.12385559082031
2021-01-07,127.3251953125
2021-01-08,128.4241943359375
2021-01-11,125.4384994506836
2021-01-12,125.26347351074219
2021-01-13,127.29607391357422
2021-01-14,125.37041473388672
2021-01-15,123.64903259277344
2021-01-19,124.32008361816406
2021-01-20,128.40475463867188
2021-01-21,133.1118621826172
2021-01-22,135.25143432617188
2021-01-25,138.9957275390625
2021-01-26,139.22915649414062
2021-01-27,138.15936279296875
2021-01-28,133.3258056640625
2021-01-29,128.3367156982422
2021-02-01,130.45681762695312
2021-02-02,131.28346252441406
2021-02-03,130.2623291015625
2021-02-04,133.6175537109375
2021-02-05,133.20362854003906
2021-02-08,133.34971618652344
2021-02-09,132.47311401367188
2021-02-10,131.86923217773438
2021-02-11,131.6160430908203
2021-02-12,131.8497772216797
2021-02-16,129.7264862060547
2021-02-17,127.43756866455078
2021-02-18,126.33699035644531
2021-02-19,126.4928207397461
2021-02-22,122.72345733642578
2021-02-23,122.58709716796875
2021-02-24,122.0903549194336
2021-02-25,117.84371185302734
2021-02-26,118.1067123413086
2021-03-01,124.46688842773438
2021-03-02,121.86632537841797
2021-03-03,118.88591003417969
2021-03-04,117.0060806274414
2021-03-05,118.26255798339844
2021-03-08,113.33413696289062
2021-03-09,117.94111633300781
2021-03-10,116.8599853515625
2021-03-11,118.78849029541016
2021-03-12,117.88270568847656
2021-03-15,120.76569366455078
2021-03-16,122.30463409423828
2021-03-17,121.51567840576172
2021-03-18,117.39569854736328
2021-03-19,116.86972045898438
2021-03-22,120.1812973022461
2021-03-23,119.35342407226562
2021-03-24,116.96711730957031
2021-03-25,117.45413970947266
2021-03-26,118.05799102783203
2021-03-29,118.23332214355469
2021-03-30,116.78207397460938
2021-03-31,118.97355651855469
2021-04-01,119.80145263671875
2021-04-05,122.62605285644531
2021-04-06,122.927978515625
2021-04-07,124.57404327392578
2021-04-08,126.97007751464844
2021-04-09,129.5413818359375
2021-04-12,127.82718658447266
2021-04-13,130.9342498779297
2021-04-14,128.59661865234375
2021-04-15,131.00244140625
2021-04-16,130.67123413085938
2021-04-19,131.3335723876953
2021-04-20,129.64852905273438
2021-04-21,130.0284423828125
2021-04-22,128.5089874267578
2021-04-23,130.8270721435547
2021-04-26,131.2166748046875
2021-04-27,130.89524841308594
2021-04-28,130.1063232421875
2021-04-29,130.00892639160156
2021-04-30,128.0414581298828
2021-05-03,129.09336853027344
2021-05-04,124.52532958984375
2021-05-05,124.76883697509766
2021-05-06,126.36620330810547
2021-05-07,127.03939819335938
2021-05-10,123.76119995117188
2021-05-11,122.84408569335938
2021-05-12,119.78053283691406
2021-05-13,121.92696380615234
2021-05-14,124.3465805053711
2021-05-17,123.19532775878906
2021-05-18,121.80989074707031
2021-05-19,121.6537857055664
2021-05-20,124.20999908447266
2021-05-21,122.37576293945312
2021-05-24,124.00509643554688
2021-05-25,123.80999755859375
2021-05-26,123.76119995117188
2021-05-27,122.22940826416016
2021-05-28,121.57574462890625
2021-06-01,121.25376892089844
2021-06-02,122.01477813720703
2021-06-03,120.53178405761719
2021-06-04,122.8245849609375
2021-06-07,122.83433532714844
2021-06-08,123.65389251708984
2021-06-09,124.03439331054688
2021-06-10,123.03921508789062
2021-06-11,124.24901580810547
2021-06-14,127.30279541015625
2021-06-15,126.48326110839844
2021-06-16,126.9808578491211
2021-06-17,128.5808868408203
2021-06-18,127.28328704833984
2021-06-21,129.07850646972656
2021-06-22,130.71755981445312
2021-06-23,130.44442749023438
2021-06-24,130.16146850585938
2021-06-25,129.8687744140625
2021-06-28,131.4980926513672
2021-06-29,133.01034545898438
2021-06-30,133.62501525878906
2021-07-01,133.92747497558594
2021-07-02,136.55198669433594
2021-07-06,138.5618133544922
2021-07-07,141.04971313476562
2021-07-08,139.75209045410156
2021-07-09,141.57659912109375
2021-07-12,140.98143005371094
2021-07-13,142.09365844726562
2021-07-14,145.51817321777344
2021-07-15,144.864501953125
2021-07-16,142.82537841796875
2021-07-19,138.9813232421875
2021-07-20,142.59124755859375
2021-07-21,141.85948181152344
2021-07-22,143.22543334960938
2021-07-23,144.94261169433594
2021-07-26,145.36207580566406
2021-07-27,143.1961669921875
2021-07-28,141.44973754882812
2021-07-29,142.09365844726562
2021-07-30,142.3083038330078
2021-08-02,141.9766387939453
2021-08-03,143.77178955078125
2021-08-04,143.3717498779297
2021-08-05,143.47906494140625
2021-08-06,142.79513549804688
2021-08-09,142.7462615966797
2021-08-10,142.26748657226562
2021-08-11,142.52151489257812
2021-08-12,145.482177734375
2021-08-13,145.68734741210938
2021-08-16,147.6611328125
2021-08-17,146.7523956298828
2021-08-18,143.0100555419922
2021-08-19,143.34226989746094
2021-08-20,144.79818725585938
2021-08-23,146.2834014892578
2021-08-24,146.19546508789062
2021-08-25,144.96429443359375
2021-08-26,144.16307067871094
2021-08-27,145.1988067626953
2021-08-30,149.6153564453125
2021-08-31,148.35487365722656
2021-09-01,149.01931762695312
2021-09-02,150.13319396972656
2021-09-03,150.7683868408203
2021-09-07,153.1036376953125
2021-09-08,151.55978393554688
2021-09-09,150.54360961914062
2021-09-10,145.56033325195312
2021-09-13,146.12704467773438
